,gamma,C,rank,test_means,test_stds,train_means,train_stds
0,0.963,0.1876,193,0.796390903385827,0.02681447919716432,0.8938751715445192,0.035293303105491884
1,2.247,1.0719,50,0.9351816168270609,0.02943589513568509,0.9885254974594171,0.008324363944634719
2,4.095000000000001,3.8045000000000004,124,0.918531349228877,0.03705562438591567,1.0,0.0
3,0.442,3.0880000000000005,80,0.932610295542782,0.03186797920270853,1.0,0.0
4,1.89,3.9257000000000004,124,0.918531349228877,0.03705562438591567,1.0,0.0
5,0.707,0.885,60,0.934618423352353,0.019805086697912932,0.982024672795174,0.006073294225691252
6,2.62,4.0761,160,0.9125649194696397,0.03641316811452379,1.0,0.0
7,4.812,4.9742,168,0.9067560703204316,0.02847153179738776,1.0,0.0
8,2.831,0.07940000000000001,197,0.7289409615197384,0.07542424488378519,0.7895404352153234,0.029760615221189855
9,1.845,4.3351,168,0.9067560703204316,0.02847153179738776,1.0,0.0
10,2.073,1.6893,1,0.9476404053649707,0.026926342606923597,0.995025325071792,0.004062005379372036
11,2.906,3.2616000000000005,124,0.918531349228877,0.03705562438591567,1.0,0.0
12,2.979,1.3534000000000002,67,0.9335568704783646,0.038826339923889785,0.9933952363044363,0.006169352972983173
13,4.378,0.41350000000000003,119,0.922509595750148,0.013209112225660607,0.9545065914368056,0.013577760574650054
14,2.035,4.7642,168,0.9067560703204316,0.02847153179738776,1.0,0.0
15,1.759,2.3002000000000002,28,0.9400002891513211,0.027290949648273916,0.9983344100743144,0.0033311798513711906
16,4.078,4.2175,160,0.9125649194696397,0.03641316811452379,1.0,0.0
17,4.444000000000001,0.42,119,0.922509595750148,0.013209112225660607,0.9545065914368056,0.013577760574650054
18,0.461,2.3651000000000004,28,0.9400002891513211,0.027290949648273916,0.9983344100743144,0.0033311798513711906
19,4.812,2.9189000000000003,80,0.932610295542782,0.03186797920270853,1.0,0.0
20,2.772,1.5808,10,0.9400492292570369,0.04107665199557862,0.995025325071792,0.004062005379372036
21,1.1989999999999998,2.1884,67,0.9335568704783646,0.038826339923889785,0.995025325071792,0.004062005379372036
22,1.3739999999999999,1.4656,67,0.9335568704783646,0.038826339923889785,0.9917651475370806,0.007369366711566678
23,4.644,2.2188000000000003,67,0.9335568704783646,0.038826339923889785,0.9966688201486289,0.004079845438649862
24,4.556,3.3428000000000004,124,0.918531349228877,0.03705562438591567,1.0,0.0
25,4.981000000000001,3.8363000000000005,124,0.918531349228877,0.03705562438591567,1.0,0.0
26,4.936000000000001,3.3194000000000004,124,0.918531349228877,0.03705562438591567,1.0,0.0
27,1.724,3.9236000000000004,124,0.918531349228877,0.03705562438591567,1.0,0.0
28,3.895,2.2899000000000003,28,0.9400002891513211,0.027290949648273916,0.9983344100743144,0.0033311798513711906
29,2.7239999999999998,0.48360000000000003,106,0.9290019545288205,0.022309931761321317,0.9618166477012211,0.005744746771013262
30,2.497,3.0617000000000005,80,0.932610295542782,0.03186797920270853,1.0,0.0
31,1.857,4.8598,168,0.9067560703204316,0.02847153179738776,1.0,0.0
32,3.259,4.5308,168,0.9067560703204316,0.02847153179738776,1.0,0.0
33,1.393,2.2304000000000004,67,0.9335568704783646,0.038826339923889785,0.9966688201486289,0.004079845438649862
34,0.42,4.3841,168,0.9067560703204316,0.02847153179738776,1.0,0.0
35,0.725,1.185,50,0.9351816168270609,0.02943589513568509,0.9901213694687716,0.006167904938660078
36,2.142,1.5751000000000002,10,0.9400492292570369,0.04107665199557862,0.995025325071792,0.004062005379372036
37,1.135,2.8677,80,0.932610295542782,0.03186797920270853,1.0,0.0
38,0.41000000000000003,2.0615,10,0.9400492292570369,0.04107665199557862,0.995025325071792,0.004062005379372036
39,1.9829999999999999,1.7229,1,0.9476404053649707,0.026926342606923597,0.995025325071792,0.004062005379372036
40,4.652,0.484,106,0.9290019545288205,0.022309931761321317,0.9618166477012211,0.005744746771013262
41,2.0749999999999997,1.4992,67,0.9335568704783646,0.038826339923889785,0.9917651475370806,0.007369366711566678
42,2.2239999999999998,4.0165,124,0.918531349228877,0.03705562438591567,1.0,0.0
43,0.93,1.1751,50,0.9351816168270609,0.02943589513568509,0.9901213694687716,0.006167904938660078
44,3.139,1.6082,10,0.9400492292570369,0.04107665199557862,0.995025325071792,0.004062005379372036
45,0.154,4.9336,168,0.9067560703204316,0.02847153179738776,1.0,0.0
46,4.203,1.3723,67,0.9335568704783646,0.038826339923889785,0.9933952363044363,0.006169352972983173
47,0.518,4.9598,168,0.9067560703204316,0.02847153179738776,1.0,0.0
48,1.917,4.7889,168,0.9067560703204316,0.02847153179738776,1.0,0.0
49,3.188,3.3528000000000002,124,0.918531349228877,0.03705562438591567,1.0,0.0
50,2.31,3.1821,80,0.932610295542782,0.03186797920270853,1.0,0.0
51,0.224,3.2218000000000004,124,0.918531349228877,0.03705562438591567,1.0,0.0
52,1.6689999999999998,3.0499000000000005,80,0.932610295542782,0.03186797920270853,1.0,0.0
53,3.395,0.1477,196,0.772984927272551,0.04992323035311632,0.8610335552444432,0.02740982633427508
54,3.945,2.8172,80,0.932610295542782,0.03186797920270853,1.0,0.0
55,0.9440000000000001,0.851,60,0.934618423352353,0.019805086697912932,0.9804486725652508,0.006436604501596105
56,0.808,0.7793,60,0.934618423352353,0.019805086697912932,0.9788659254064255,0.008206020468729935
57,0.127,2.6252000000000004,28,0.9400002891513211,0.027290949648273916,1.0,0.0
58,4.611000000000001,2.3671,28,0.9400002891513211,0.027290949648273916,0.9983344100743144,0.0033311798513711906
59,2.501,4.3548,168,0.9067560703204316,0.02847153179738776,1.0,0.0
60,0.751,1.6305,1,0.9476404053649707,0.026926342606923597,0.995025325071792,0.004062005379372036
61,1.5799999999999998,2.0811,10,0.9400492292570369,0.04107665199557862,0.995025325071792,0.004062005379372036
62,0.328,3.5641000000000003,114,0.9253547179470024,0.04214471593577487,1.0,0.0
63,2.877,3.8361000000000005,124,0.918531349228877,0.03705562438591567,1.0,0.0
64,1.2919999999999998,1.4203000000000001,67,0.9335568704783646,0.038826339923889785,0.9933952363044363,0.006169352972983173
65,0.805,3.4786000000000006,124,0.918531349228877,0.03705562438591567,1.0,0.0
66,3.473,4.804,168,0.9067560703204316,0.02847153179738776,1.0,0.0
67,3.971,3.4988000000000006,124,0.918531349228877,0.03705562438591567,1.0,0.0
68,0.9450000000000001,3.5050000000000003,124,0.918531349228877,0.03705562438591567,1.0,0.0
69,3.8569999999999998,3.8867000000000003,124,0.918531349228877,0.03705562438591567,1.0,0.0
70,4.572,2.3160000000000003,28,0.9400002891513211,0.027290949648273916,0.9983344100743144,0.0033311798513711906
71,4.182,2.4150000000000005,28,0.9400002891513211,0.027290949648273916,0.9983344100743144,0.0033311798513711906
72,1.5559999999999998,1.333,67,0.9335568704783646,0.038826339923889785,0.9933952363044363,0.006169352972983173
73,2.7199999999999998,4.3012,160,0.9125649194696397,0.03641316811452379,1.0,0.0
74,4.128,3.232,124,0.918531349228877,0.03705562438591567,1.0,0.0
75,1.9229999999999998,2.4327000000000005,28,0.9400002891513211,0.027290949648273916,0.9983344100743144,0.0033311798513711906
76,2.176,3.9725000000000006,124,0.918531349228877,0.03705562438591567,1.0,0.0
77,1.9449999999999998,1.9677,10,0.9400492292570369,0.04107665199557862,0.995025325071792,0.004062005379372036
78,2.897,1.1582000000000001,50,0.9351816168270609,0.02943589513568509,0.9901213694687716,0.006167904938660078
79,1.008,2.7243000000000004,80,0.932610295542782,0.03186797920270853,1.0,0.0
80,1.1969999999999998,4.9555,168,0.9067560703204316,0.02847153179738776,1.0,0.0
81,2.223,2.9975000000000005,80,0.932610295542782,0.03186797920270853,1.0,0.0
82,4.758,4.531,168,0.9067560703204316,0.02847153179738776,1.0,0.0
83,0.543,3.7870000000000004,124,0.918531349228877,0.03705562438591567,1.0,0.0
84,4.995,1.635,1,0.9476404053649707,0.026926342606923597,0.995025325071792,0.004062005379372036
85,0.9460000000000001,1.9947000000000001,10,0.9400492292570369,0.04107665199557862,0.995025325071792,0.004062005379372036
86,2.3289999999999997,3.2591000000000006,124,0.918531349228877,0.03705562438591567,1.0,0.0
87,3.287,4.6176,168,0.9067560703204316,0.02847153179738776,1.0,0.0
88,3.089,1.8867,10,0.9400492292570369,0.04107665199557862,0.995025325071792,0.004062005379372036
89,2.738,4.8283,168,0.9067560703204316,0.02847153179738776,1.0,0.0
90,2.695,1.6086,10,0.9400492292570369,0.04107665199557862,0.995025325071792,0.004062005379372036
91,4.821000000000001,1.0009000000000001,7,0.9414417920704784,0.023995065432466663,0.9868599075337314,0.006493701765342988
92,0.973,4.5991,168,0.9067560703204316,0.02847153179738776,1.0,0.0
93,4.868,2.8555,80,0.932610295542782,0.03186797920270853,1.0,0.0
94,1.283,3.4522000000000004,124,0.918531349228877,0.03705562438591567,1.0,0.0
95,4.329000000000001,3.2278000000000002,124,0.918531349228877,0.03705562438591567,1.0,0.0
96,1.1689999999999998,2.3566000000000003,28,0.9400002891513211,0.027290949648273916,0.9983344100743144,0.0033311798513711906
97,3.637,4.4958,168,0.9067560703204316,0.02847153179738776,1.0,0.0
98,0.625,0.7902,60,0.934618423352353,0.019805086697912932,0.9788659254064255,0.008206020468729935
99,4.050000000000001,0.0109,200,0.6292943938408219,0.08159615386682911,0.6501742814559732,0.023810742058219352
100,2.122,2.6676,80,0.932610295542782,0.03186797920270853,1.0,0.0
101,3.073,3.5246000000000004,114,0.9253547179470024,0.04214471593577487,1.0,0.0
102,2.453,1.4491,67,0.9335568704783646,0.038826339923889785,0.9917651475370806,0.007369366711566678
103,4.479,0.6396000000000001,106,0.9290019545288205,0.022309931761321317,0.975727049797108,0.008784104920946447
104,0.594,4.921,168,0.9067560703204316,0.02847153179738776,1.0,0.0
105,2.03,0.059500000000000004,199,0.7060875506047146,0.0790471549418724,0.7590941986705255,0.023716091589712083
106,1.1649999999999998,0.8397,60,0.934618423352353,0.019805086697912932,0.9804486725652508,0.006436604501596105
107,4.696000000000001,4.544,168,0.9067560703204316,0.02847153179738776,1.0,0.0
108,2.113,2.632,80,0.932610295542782,0.03186797920270853,1.0,0.0
109,0.541,2.2753,28,0.9400002891513211,0.027290949648273916,0.9983344100743144,0.0033311798513711906
110,4.36,2.4528000000000003,28,0.9400002891513211,0.027290949648273916,0.9983344100743144,0.0033311798513711906
111,2.531,3.8775000000000004,124,0.918531349228877,0.03705562438591567,1.0,0.0
112,0.985,1.7405000000000002,1,0.9476404053649707,0.026926342606923597,0.995025325071792,0.004062005379372036
113,0.846,1.5723,10,0.9400492292570369,0.04107665199557862,0.995025325071792,0.004062005379372036
114,0.9550000000000001,2.5329,28,0.9400002891513211,0.027290949648273916,1.0,0.0
115,4.433000000000001,2.7181,80,0.932610295542782,0.03186797920270853,1.0,0.0
116,4.093000000000001,2.9909000000000003,80,0.932610295542782,0.03186797920270853,1.0,0.0
117,3.032,1.8803,10,0.9400492292570369,0.04107665199557862,0.995025325071792,0.004062005379372036
118,2.088,0.06230000000000001,198,0.7123306134054356,0.07371336570655453,0.76647956720583,0.023955962830501124
119,2.187,1.4926000000000001,67,0.9335568704783646,0.038826339923889785,0.9917651475370806,0.007369366711566678
120,4.633,3.1894000000000005,124,0.918531349228877,0.03705562438591567,1.0,0.0
121,0.655,2.6519000000000004,80,0.932610295542782,0.03186797920270853,1.0,0.0
122,0.094,2.5259000000000005,28,0.9400002891513211,0.027290949648273916,1.0,0.0
123,1.051,1.5681,10,0.9400492292570369,0.04107665199557862,0.995025325071792,0.004062005379372036
124,2.905,1.3207,8,0.9411480465862982,0.02537302773802485,0.9933952363044363,0.006169352972983173
125,4.364000000000001,3.1415,80,0.932610295542782,0.03186797920270853,1.0,0.0
126,1.2939999999999998,3.6520000000000006,114,0.9253547179470024,0.04214471593577487,1.0,0.0
127,2.3209999999999997,2.7459000000000002,80,0.932610295542782,0.03186797920270853,1.0,0.0
128,0.225,0.4452,119,0.922509595750148,0.013209112225660607,0.9573627462332637,0.00907473113942588
129,4.057,2.1538000000000004,67,0.9335568704783646,0.038826339923889785,0.995025325071792,0.004062005379372036
130,3.162,3.2471000000000005,124,0.918531349228877,0.03705562438591567,1.0,0.0
131,1.7029999999999998,1.6095000000000002,10,0.9400492292570369,0.04107665199557862,0.995025325071792,0.004062005379372036
132,0.514,3.2951000000000006,124,0.918531349228877,0.03705562438591567,1.0,0.0
133,1.5379999999999998,1.8475000000000001,10,0.9400492292570369,0.04107665199557862,0.995025325071792,0.004062005379372036
134,4.79,1.325,8,0.9411480465862982,0.02537302773802485,0.9933952363044363,0.006169352972983173
135,4.433000000000001,2.2593000000000005,28,0.9400002891513211,0.027290949648273916,0.9966688201486289,0.004079845438649862
136,3.979,1.3986,67,0.9335568704783646,0.038826339923889785,0.9933952363044363,0.006169352972983173
137,3.886,2.9491000000000005,80,0.932610295542782,0.03186797920270853,1.0,0.0
138,3.797,0.6003000000000001,106,0.9290019545288205,0.022309931761321317,0.9694548108735065,0.0030492405939106385
139,4.993,4.6426,168,0.9067560703204316,0.02847153179738776,1.0,0.0
140,4.349,1.8542,10,0.9400492292570369,0.04107665199557862,0.995025325071792,0.004062005379372036
141,4.2540000000000004,3.6816000000000004,124,0.918531349228877,0.03705562438591567,1.0,0.0
142,0.656,1.1838,50,0.9351816168270609,0.02943589513568509,0.9901213694687716,0.006167904938660078
143,2.676,1.1194,50,0.9351816168270609,0.02943589513568509,0.9901213694687716,0.006167904938660078
144,0.318,4.0802,160,0.9125649194696397,0.03641316811452379,1.0,0.0
145,1.968,3.3009000000000004,124,0.918531349228877,0.03705562438591567,1.0,0.0
146,3.807,4.0378,124,0.918531349228877,0.03705562438591567,1.0,0.0
147,3.34,0.8759,60,0.934618423352353,0.019805086697912932,0.982024672795174,0.006073294225691252
148,0.296,1.6559000000000001,1,0.9476404053649707,0.026926342606923597,0.995025325071792,0.004062005379372036
149,2.502,1.1452,50,0.9351816168270609,0.02943589513568509,0.9901213694687716,0.006167904938660078
150,3.862,3.5959000000000003,114,0.9253547179470024,0.04214471593577487,1.0,0.0
151,3.175,4.203,160,0.9125649194696397,0.03641316811452379,1.0,0.0
152,2.8529999999999998,0.1788,194,0.7872495446743896,0.024800507939095984,0.8882633593316018,0.03347064728204809
153,3.435,1.2841,50,0.9351816168270609,0.02943589513568509,0.9933952363044363,0.006169352972983173
154,1.0719999999999998,1.9926000000000001,10,0.9400492292570369,0.04107665199557862,0.995025325071792,0.004062005379372036
155,3.826,1.6036000000000001,10,0.9400492292570369,0.04107665199557862,0.995025325071792,0.004062005379372036
156,4.986000000000001,0.1532,195,0.7805716671487224,0.04499788207686073,0.8676873015553042,0.028975400316487352
157,3.566,4.2707,160,0.9125649194696397,0.03641316811452379,1.0,0.0
158,0.896,3.0905000000000005,80,0.932610295542782,0.03186797920270853,1.0,0.0
159,0.753,4.7579,168,0.9067560703204316,0.02847153179738776,1.0,0.0
160,1.597,3.9405000000000006,124,0.918531349228877,0.03705562438591567,1.0,0.0
161,0.585,0.6645,106,0.9290019545288205,0.022309931761321317,0.9772899251765021,0.007869394733363688
162,1.6059999999999999,0.4658,119,0.922509595750148,0.013209112225660607,0.9588630517446772,0.00877363613807145
163,4.6290000000000004,0.5145000000000001,106,0.9290019545288205,0.022309931761321317,0.9648479918997366,0.003702124515406101
164,0.052000000000000005,2.5889,28,0.9400002891513211,0.027290949648273916,1.0,0.0
165,1.295,1.8704,10,0.9400492292570369,0.04107665199557862,0.995025325071792,0.004062005379372036
166,2.451,2.9923,80,0.932610295542782,0.03186797920270853,1.0,0.0
167,3.524,3.0384,80,0.932610295542782,0.03186797920270853,1.0,0.0
168,2.2479999999999998,2.8165000000000004,80,0.932610295542782,0.03186797920270853,1.0,0.0
169,3.15,3.9514000000000005,124,0.918531349228877,0.03705562438591567,1.0,0.0
170,2.181,4.4931,168,0.9067560703204316,0.02847153179738776,1.0,0.0
171,1.0539999999999998,4.1589,160,0.9125649194696397,0.03641316811452379,1.0,0.0
172,3.983,3.4166000000000003,124,0.918531349228877,0.03705562438591567,1.0,0.0
173,3.305,0.326,192,0.8572852333149081,0.03482511564583382,0.9385335775407692,0.012904450454308802
174,1.823,2.9143000000000003,80,0.932610295542782,0.03186797920270853,1.0,0.0
175,1.073,2.4328000000000003,28,0.9400002891513211,0.027290949648273916,0.9983344100743144,0.0033311798513711906
176,2.288,3.9261000000000004,124,0.918531349228877,0.03705562438591567,1.0,0.0
177,1.373,2.2658000000000005,28,0.9400002891513211,0.027290949648273916,0.9983344100743144,0.0033311798513711906
178,2.809,2.2758000000000003,28,0.9400002891513211,0.027290949648273916,0.9983344100743144,0.0033311798513711906
179,1.5579999999999998,0.9001,60,0.934618423352353,0.019805086697912932,0.982024672795174,0.006073294225691252
180,2.391,2.5821000000000005,28,0.9400002891513211,0.027290949648273916,1.0,0.0
181,3.568,4.7878,168,0.9067560703204316,0.02847153179738776,1.0,0.0
182,4.2010000000000005,2.5958000000000006,28,0.9400002891513211,0.027290949648273916,1.0,0.0
183,1.623,2.5199000000000003,28,0.9400002891513211,0.027290949648273916,1.0,0.0
184,3.274,3.2796000000000003,124,0.918531349228877,0.03705562438591567,1.0,0.0
185,1.3499999999999999,1.1766,50,0.9351816168270609,0.02943589513568509,0.9901213694687716,0.006167904938660078
186,2.658,3.5123,124,0.918531349228877,0.03705562438591567,1.0,0.0
187,0.301,3.5577000000000005,114,0.9253547179470024,0.04214471593577487,1.0,0.0
188,4.781000000000001,0.5207,106,0.9290019545288205,0.022309931761321317,0.9679237721864048,0.0048951214359552854
189,1.027,1.2599,50,0.9351816168270609,0.02943589513568509,0.9933952363044363,0.006169352972983173
190,3.984,3.99,124,0.918531349228877,0.03705562438591567,1.0,0.0
191,1.293,0.6382,106,0.9290019545288205,0.022309931761321317,0.975727049797108,0.008784104920946447
192,3.02,2.9574000000000003,80,0.932610295542782,0.03186797920270853,1.0,0.0
193,4.613,2.6184000000000003,28,0.9400002891513211,0.027290949648273916,1.0,0.0
194,2.706,2.8419000000000003,80,0.932610295542782,0.03186797920270853,1.0,0.0
195,2.351,0.4103,119,0.922509595750148,0.013209112225660607,0.9530525409888682,0.014026427658439389
196,0.28500000000000003,4.1004,160,0.9125649194696397,0.03641316811452379,1.0,0.0
197,1.079,3.9047000000000005,124,0.918531349228877,0.03705562438591567,1.0,0.0
198,3.388,4.9557,168,0.9067560703204316,0.02847153179738776,1.0,0.0
199,0.20800000000000002,2.632,80,0.932610295542782,0.03186797920270853,1.0,0.0
